PlayerId,Year,Player,Pos,Age,Tm,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,MP/G,ORB/G,DRB/G,TRB/G,AST/G,STL/G,BLK/G,TOV/G,PF/G,PTS/G,Salary,ID,Tm_Id,AllStar
Mike Miller MEM,2004,Mike Miller,SF,23,MEM,4,4,98,9.1,0.425,0.382,0.088,0,16.1,7.7,5.9,2.8,0,12.4,20.3,-0.1,-0.1,-0.2,-0.105,-6.8,1.9,-4.9,-0.1,12,34,0.353,5,13,0.385,7,21,0.333,0.426,1,3,0.333,0,12,12,3,5,0,5,4,30,24.5,0.0,3.0,3.0,0.75,1.25,0.0,1.25,1.0,7.5,3380457,2034,1610612763,0
Reggie Miller IND,2004,Reggie Miller,SG,38,IND,16,16,455,16.1,0.599,0.571,0.455,0.7,8.5,4.6,18.3,2.2,0.5,17.2,17.2,1,0.6,1.6,0.167,3.9,-0.5,3.5,0.6,45,112,0.402,24,64,0.375,21,48,0.438,0.509,47,51,0.922,3,34,37,45,18,3,28,23,161,28.4375,0.1875,2.125,2.3125,2.8125,1.125,0.1875,1.75,1.4375,10.0625,5000000,397,1610612754,0
Yao Ming HOU,2004,Yao Ming,C,23,HOU,5,5,185,14.9,0.497,0,0.25,7.3,15.4,11.6,10.1,0.6,2.8,14.7,23.2,0.1,0.2,0.3,0.07,-2.3,2.6,0.3,0.1,31,68,0.456,0,0,0,31,68,0.456,0.456,13,17,0.765,11,26,37,9,2,7,13,20,75,37.0,2.2,5.2,7.4,1.8,0.4,1.4,2.6,4.0,15.0,4147560,2397,1610612745,1
Cuttino Mobley HOU,2004,Cuttino Mobley,SG,28,HOU,5,5,210,8.8,0.453,0.28,0.133,2.9,9.9,6.6,13,0.8,1.1,18.5,22.5,-0.2,0.1,-0.1,-0.032,-3.4,1.4,-2,0,29,75,0.387,6,21,0.286,23,54,0.426,0.427,8,10,0.8,5,19,24,14,3,3,18,14,72,42.0,1.0,3.8,4.8,2.8,0.6,0.6,3.6,2.8,14.4,5394125,1749,1610612758,0
Dikembe Mutombo NYK,2004,Dikembe Mutombo,C,37,NYK,3,0,38,9.7,0.478,0,0.5,10.9,21.3,15.4,0,1.4,9,29.1,12.1,0,0,0,0.021,-9.4,3.9,-5.5,0,2,6,0.333,0,0,0,2,6,0.333,0.333,3,3,1,4,6,10,0,1,4,3,6,7,12.666666666666666,1.3333333333333333,2.0,3.3333333333333335,0.0,0.3333333333333333,1.3333333333333333,1.0,2.0,2.3333333333333335,4087667,87,1610612745,0
Bostjan Nachbar HOU,2004,Bostjan Nachbar,SF,23,HOU,5,0,41,12.3,0.625,0.333,0.556,3,13.3,8.5,8.8,1.3,0,15.2,15.6,0.1,0,0.1,0.161,-0.1,1.1,1.1,0,4,9,0.444,1,3,0.333,3,6,0.5,0.5,5,5,1,1,5,6,2,1,0,2,9,14,8.2,0.2,1.0,1.2,0.4,0.2,0.0,0.4,1.8,2.8,1396440,2411,1610612740,0
Rasho Nesterovic SAS,2004,Rasho Nesterovic,C,27,SAS,10,10,261,9.8,0.424,0.015,0.09,9.2,16.2,12.6,6.5,0.6,3.5,10.3,14,0.1,0.3,0.4,0.067,-2.5,2.9,0.4,0.2,29,67,0.433,0,1,0,29,66,0.439,0.433,1,6,0.167,21,34,55,10,3,11,8,38,59,26.1,2.1,3.4,5.5,1.0,0.3,1.1,0.8,3.8,5.9,5600000,1725,1610612759,0
Lamar Odom MIA,2004,Lamar Odom,PF,24,MIA,13,13,512,16.8,0.512,0.143,0.396,7.2,17,12.1,15.1,1.6,1.7,16.4,23.9,0.5,0.7,1.2,0.116,1.2,1.5,2.7,0.6,81,182,0.445,8,26,0.308,73,156,0.468,0.467,49,72,0.681,32,76,108,37,15,10,42,58,219,39.38461538461539,2.4615384615384617,5.846153846153846,8.307692307692308,2.8461538461538463,1.1538461538461537,0.7692307692307693,3.230769230769231,4.461538461538462,16.846153846153847,9963596,1885,1610612747,0
Mehmet Okur DET,2004,Mehmet Okur,PF,24,DET,22,0,252,14.7,0.529,0.076,0.394,7.3,20.4,13.9,6.1,1.1,3,16.2,17.4,0.2,0.5,0.8,0.143,-1.4,0.6,-0.7,0.1,31,66,0.47,2,5,0.4,29,61,0.475,0.485,18,26,0.692,16,45,61,8,5,9,15,20,82,11.454545454545455,0.7272727272727273,2.0454545454545454,2.772727272727273,0.36363636363636365,0.22727272727272727,0.4090909090909091,0.6818181818181818,0.9090909090909091,3.727272727272727,1100000,2246,1610612762,0
Michael Olowokandi MIN,2004,Michael Olowokandi,C,28,MIN,15,2,224,2,0.383,0.027,0.216,8.6,17.6,13.3,1.4,0.5,3.6,29.6,12.1,-0.4,0.2,-0.2,-0.047,-7.8,1.9,-5.9,-0.2,12,37,0.324,0,1,0,12,36,0.333,0.324,7,8,0.875,16,36,52,2,2,11,17,50,31,14.933333333333334,1.0666666666666667,2.4,3.466666666666667,0.13333333333333333,0.13333333333333333,0.7333333333333333,1.1333333333333333,3.3333333333333335,2.066666666666667,4917000,1709,1610612750,0
Bo Outlaw MEM,2004,Bo Outlaw,PF,32,MEM,4,0,61,-0.8,0.114,0,0.571,2,6.5,4.1,15.4,1.8,2.8,25.5,9.5,-0.2,-0.1,-0.3,-0.199,-11,4.5,-6.6,-0.1,0,7,0,0,0,0,0,7,0,0,2,4,0.5,1,3,4,6,2,2,3,9,2,15.25,0.25,0.75,1.0,1.5,0.5,0.5,0.75,2.25,0.5,6585000,448,1610612756,0
Scott Padgett HOU,2004,Scott Padgett,PF,27,HOU,4,0,14,16.9,0.5,0.6,0,8.8,15.6,12.4,0,3.9,5.4,16.7,20.7,0,0,0,0.078,-2.8,2,-0.8,0,2,5,0.4,1,3,0.333,1,2,0.5,0.5,0,0,0,1,2,3,0,1,1,1,1,5,3.5,0.25,0.5,0.75,0.0,0.25,0.25,0.25,0.25,1.25,688679,1909,1610612745,0
Tony Parker SAS,2004,Tony Parker,PG,21,SAS,10,10,386,18.9,0.502,0.256,0.208,1.5,5.2,3.2,35.5,1.9,0.2,14.5,26.1,0.8,0.2,1,0.13,2.9,-1.5,1.4,0.3,72,168,0.429,17,43,0.395,55,125,0.44,0.479,23,35,0.657,5,16,21,70,13,1,31,15,184,38.6,0.5,1.6,2.1,7.0,1.3,0.1,3.1,1.5,18.4,856200,2225,1610612759,0
Gary Payton LAL,2004,Gary Payton,PG,35,LAL,22,22,772,11.1,0.431,0.301,0.151,2.9,8,5.4,25.3,1.7,0.4,12.4,14.3,0.6,0.4,1,0.061,-0.8,1.1,0.2,0.4,68,186,0.366,14,56,0.25,54,130,0.415,0.403,21,28,0.75,19,53,72,116,23,4,28,60,171,35.09090909090909,0.8636363636363636,2.409090909090909,3.272727272727273,5.2727272727272725,1.0454545454545454,0.18181818181818182,1.2727272727272727,2.727272727272727,7.7727272727272725,4917000,56,1610612738,0
Anthony Peeler SAC,2004,Anthony Peeler,SG,34,SAC,11,0,236,6.9,0.381,0.413,0.095,3.3,12,7.8,9.8,3,0.6,17.6,15.1,-0.3,0.2,-0.1,-0.028,-4.4,2.4,-2,0,19,63,0.302,7,26,0.269,12,37,0.324,0.357,5,6,0.833,7,28,35,15,14,2,14,19,50,21.454545454545453,0.6363636363636364,2.5454545454545454,3.1818181818181817,1.3636363636363635,1.2727272727272727,0.18181818181818182,1.2727272727272727,1.7272727272727273,4.545454545454546,1070000,324,1610612764,0
Eric Piatkowski HOU,2004,Eric Piatkowski,SF,33,HOU,1,0,4,-11.7,0,0,0,0,27.3,14.4,0,0,0,0,12.1,0,0,0,-0.243,-16.4,-1.7,-18.1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2500000,15,1610612741,0
Paul Pierce BOS,2004,Paul Pierce,SG,26,BOS,4,4,162,11.7,0.463,0.224,0.408,4.4,19.5,12.3,14.1,1.6,1.8,21.8,33.3,-0.4,0,-0.4,-0.116,-7.9,1.7,-6.2,-0.2,26,76,0.342,5,17,0.294,21,59,0.356,0.375,26,31,0.839,6,29,35,10,5,4,25,12,83,40.5,1.5,7.25,8.75,2.5,1.25,1.0,6.25,3.0,20.75,11326219,1718,1610612738,1
Zoran Planinic NJN,2004,Zoran Planinic,SG,21,NJN,6,0,15,-7.4,0.174,0.5,1,0,7.4,3.9,21.4,0,0,41,15.3,-0.1,0,-0.1,-0.234,-10.9,-2.7,-13.6,0,0,2,0,0,1,0,0,1,0,0,1,2,0.5,0,1,1,2,0,0,2,2,1,2.5,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,980280,2565,1610612751,0
Scot Pollard IND,2004,Scot Pollard,C,28,IND,3,0,13,7,0.266,0,2,8.7,26.3,17.5,0,4.3,0,0,13.9,0,0,0,0.059,-6.8,-1.7,-8.5,0,0,2,0,0,0,0,0,2,0,0,2,4,0.5,1,3,4,0,1,0,0,2,2,4.333333333333333,0.3333333333333333,1.0,1.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.6666666666666666,5309563,1513,1610612754,0
James Posey MEM,2004,James Posey,SG,27,MEM,4,4,130,19.4,0.541,0.162,0.568,7.4,14.2,10.6,5.9,3.9,1.3,11.5,19.9,0.3,-0.1,0.3,0.095,-1.6,4,2.4,0.1,15,37,0.405,1,6,0.167,14,31,0.452,0.419,19,21,0.905,8,14,22,4,9,2,6,13,50,32.5,2.0,3.5,5.5,1.0,2.25,0.5,1.5,3.25,12.5,4917000,1899,1610612763,0
Tayshaun Prince DET,2004,Tayshaun Prince,SF,23,DET,23,23,795,15.3,0.483,0.231,0.259,5.9,13.8,9.9,12.5,1.8,3.3,7.4,15.2,1.3,1.5,2.8,0.171,2.3,2.8,5.2,1.4,87,212,0.41,13,49,0.265,74,163,0.454,0.441,41,55,0.745,41,96,137,53,25,31,19,61,228,34.56521739130435,1.7826086956521738,4.173913043478261,5.956521739130435,2.3043478260869565,1.0869565217391304,1.3478260869565217,0.8260869565217391,2.652173913043478,9.91304347826087,971160,2419,1610612765,0
Michael Redd MIL,2004,Michael Redd,SG,24,MIL,5,5,192,10.5,0.488,0.241,0.253,3.5,11.6,7.4,13.6,0,0,17.1,26.8,-0.1,-0.2,-0.3,-0.072,-3.8,-0.2,-3.9,-0.1,34,83,0.41,6,20,0.3,28,63,0.444,0.446,16,21,0.762,6,19,25,13,0,0,19,16,90,38.4,1.2,3.8,5.0,2.6,0.0,0.0,3.8,3.2,18.0,3000000,2072,1610612749,0
Rodney Rogers NJN,2004,Rodney Rogers,PF,32,NJN,11,0,228,7.4,0.415,0.306,0.278,4.9,22.4,14.1,10.1,1.4,1,17.4,20.2,-0.3,0.4,0.1,0.026,-3.8,0.7,-3.1,-0.1,23,72,0.319,5,22,0.227,18,50,0.36,0.354,16,20,0.8,9,46,55,12,6,3,17,31,67,20.727272727272727,0.8181818181818182,4.181818181818182,5.0,1.0909090909090908,0.5454545454545454,0.2727272727272727,1.5454545454545454,2.8181818181818183,6.090909090909091,3075600,915,1610612755,0
Malik Rose SAS,2004,Malik Rose,PF,29,SAS,7,0,58,9.2,0.282,0.125,0.25,23.7,10.7,17.5,16.4,3.8,2.9,31.1,20.9,-0.2,0.1,-0.1,-0.07,-3.6,5.4,1.8,0.1,4,16,0.25,0,2,0,4,14,0.286,0.25,2,4,0.5,12,5,17,6,4,2,8,6,10,8.285714285714286,1.7142857142857142,0.7142857142857143,2.4285714285714284,0.8571428571428571,0.5714285714285714,0.2857142857142857,1.1428571428571428,0.8571428571428571,1.4285714285714286,4916250,990,1610612752,0
Kareem Rush LAL,2004,Kareem Rush,SG,23,LAL,22,0,315,7.6,0.517,0.641,0.038,0,5.9,3,9.2,1.8,0.8,15,14.4,0,0.2,0.2,0.025,-1.8,0.2,-1.6,0,30,78,0.385,20,50,0.4,10,28,0.357,0.513,2,3,0.667,0,16,16,17,10,3,14,33,82,14.318181818181818,0.0,0.7272727272727273,0.7272727272727273,0.7727272727272727,0.45454545454545453,0.13636363636363635,0.6363636363636364,1.5,3.727272727272727,1097640,2416,1610612766,0
Bryon Russell LAL,2004,Bryon Russell,SF,33,LAL,6,0,16,0.9,0,0.667,0,7.3,0,3.6,18.3,3.5,0,0,9.1,0,0,0,-0.091,-5.3,1.2,-4,0,0,3,0,0,2,0,0,1,0,0,0,0,0,1,0,1,2,1,0,0,2,0,2.6666666666666665,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.0,0.3333333333333333,0.0,1070000,935,1610612743,0
Daniel Santiago MIL,2004,Daniel Santiago,C,27,MIL,1,0,1,-19.3,,,,0,0,0,0,0,0,,0,0,0,0,-0.06,-7.9,3.4,-4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1200000,2091,1610612749,0
Brian Scalabrine NJN,2004,Brian Scalabrine,PF,25,NJN,9,0,73,17.4,0.764,0.353,0.353,11.8,7.6,9.6,2.9,2.2,0,16.9,15.3,0.2,0.1,0.3,0.208,5,-1.3,3.7,0.1,11,17,0.647,5,6,0.833,6,11,0.545,0.794,3,6,0.5,7,5,12,1,3,0,4,15,30,8.11111111111111,0.7777777777777778,0.5555555555555556,1.3333333333333333,0.1111111111111111,0.3333333333333333,0.0,0.4444444444444444,1.6666666666666667,3.3333333333333335,800000,2243,1610612751,0
Brian Skinner MIL,2004,Brian Skinner,C,27,MIL,5,3,94,10,0.514,0,0.571,9.4,17.4,13.3,0,0.6,2.4,21,16.4,0,0,-0.1,-0.04,-7.9,-0.1,-7.9,-0.1,11,21,0.524,0,0,0,11,21,0.524,0.524,5,12,0.417,8,14,22,0,1,3,7,8,27,18.8,1.6,2.8,4.4,0.0,0.2,0.6,1.4,1.6,5.4,1500000,1730,1610612758,0
Tamar Slay NJN,2004,Tamar Slay,SG,23,NJN,6,0,12,10.3,0.34,0.2,0.4,0,18.5,9.7,0,4.5,0,0,23.1,0,0,0,0.047,-7.2,-3.2,-10.4,0,1,5,0.2,0,1,0,1,4,0.25,0.2,2,2,1,0,2,2,0,1,0,0,0,4,2.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.0,0.6666666666666666,563679,2447,1610612766,0
Jabari Smith SAC,2004,Jabari Smith,C,26,SAC,4,0,10,25.7,0.665,0,2,11,20.3,15.8,0,0,6.9,0,16.8,0.1,0,0.1,0.363,-0.5,-2.1,-2.6,0,1,2,0.5,0,0,0,1,2,0.5,0.5,3,4,0.75,1,2,3,0,0,1,0,2,5,2.5,0.25,0.5,0.75,0.0,0.0,0.25,0.0,0.5,1.25,638679,2074,1610612751,0
Joe Smith MIL,2004,Joe Smith,PF,28,MIL,5,5,175,20.2,0.543,0.018,0.236,14.5,18.1,16.2,2.2,1.2,4.3,9,17.6,0.5,0,0.4,0.12,-1.6,3.2,1.7,0.2,27,55,0.491,0,1,0,27,54,0.5,0.491,12,13,0.923,23,27,50,2,4,10,6,15,66,35.0,4.6,5.4,10.0,0.4,0.8,2.0,1.2,3.0,13.2,5445600,693,1610612749,0
Darius Songaila SAC,2004,Darius Songaila,PF,25,SAC,7,0,85,10.8,0.697,0,0.375,7.8,8.4,8.1,3.9,0,0.8,21.2,12.4,0.2,0,0.2,0.098,-1.7,-0.8,-2.5,0,10,16,0.625,0,0,0,10,16,0.625,0.625,6,6,1,6,7,13,2,0,1,5,14,26,12.142857142857142,0.8571428571428571,1.0,1.8571428571428572,0.2857142857142857,0.0,0.14285714285714285,0.7142857142857143,2.0,3.7142857142857144,366931,2443,1610612758,0
Latrell Sprewell MIN,2004,Latrell Sprewell,SF,33,MIN,18,18,771,17.7,0.521,0.311,0.249,1.7,9.7,5.9,17.5,2,1.2,12.1,23.9,1.3,0.4,1.6,0.102,1.6,1,2.7,0.9,130,309,0.421,37,96,0.385,93,213,0.437,0.481,60,77,0.779,11,68,79,72,29,12,47,35,357,42.833333333333336,0.6111111111111112,3.7777777777777777,4.388888888888889,4.0,1.6111111111111112,0.6666666666666666,2.611111111111111,1.9444444444444444,19.833333333333332,13500000,84,1610612750,0
Peja Stojakovic SAC,2004,Peja Stojakovic,SF,26,SAC,12,12,517,14.6,0.488,0.369,0.197,3.2,13.5,8.6,6,2.2,0.4,6.1,19.8,0.6,0.4,1,0.091,0.1,0.8,0.9,0.4,76,198,0.384,23,73,0.315,53,125,0.424,0.442,35,39,0.897,15,69,84,18,22,3,14,26,210,43.083333333333336,1.25,5.75,7.0,1.5,1.8333333333333333,0.25,1.1666666666666667,2.1666666666666665,17.5,6250000,978,1610612758,0
Erick Strickland MIL,2004,Erick Strickland,PG,30,MIL,3,0,41,17.7,0.509,0.417,0.333,0,14.3,6.9,39.7,2.6,0,17.9,18.9,0.1,0,0.1,0.07,-1,1.3,0.3,0,5,12,0.417,0,5,0,5,7,0.714,0.417,4,4,1,0,5,5,9,2,0,3,3,14,13.666666666666666,0.0,1.6666666666666667,1.6666666666666667,3.0,0.6666666666666666,0.0,1.0,1.0,4.666666666666667,1500000,1065,1610612749,0
Stromile Swift MEM,2004,Stromile Swift,PF,24,MEM,4,0,74,17.1,0.407,0,0.308,9.7,23.1,16.1,7.8,2.3,7,9.2,21.7,0,0,0,-0.008,-7,6.1,-0.9,0,9,26,0.346,0,0,0,9,26,0.346,0.346,6,8,0.75,6,13,19,3,3,6,3,6,24,18.5,1.5,3.25,4.75,0.75,0.75,1.5,0.75,1.5,6.0,4592418,2031,1610612763,0
Wally Szczerbiak MIN,2004,Wally Szczerbiak,SF,26,MIN,12,0,298,15.5,0.546,0.259,0.366,3.7,11,7.5,12.3,1.1,0.5,15.6,24.4,0.5,0.1,0.6,0.091,-0.3,-0.8,-1.2,0.1,47,112,0.42,10,29,0.345,37,83,0.446,0.464,38,41,0.927,9,30,39,20,6,2,24,31,142,24.833333333333332,0.75,2.5,3.25,1.6666666666666667,0.5,0.16666666666666666,2.0,2.5833333333333335,11.833333333333334,8000000,1887,1610612750,0
Maurice Taylor HOU,2004,Maurice Taylor,PF,27,HOU,5,0,115,12.7,0.539,0,0.447,5.3,10.5,8,8.8,0,0.7,13.3,22.1,0.2,0,0.2,0.094,-1.8,-0.1,-1.9,0,18,38,0.474,0,0,0,18,38,0.474,0.474,13,17,0.765,5,11,16,5,0,1,7,20,49,23.0,1.0,2.2,3.2,1.0,0.0,0.2,1.4,4.0,9.8,7800000,1508,1610612752,0
Kurt Thomas NYK,2004,Kurt Thomas,PF,31,NYK,4,4,139,14.5,0.47,0,0.245,6.7,36,19.4,8.8,2.6,1.8,15.6,20.7,0,0.2,0.1,0.044,-5.7,3.8,-1.8,0,21,49,0.429,0,0,0,21,49,0.429,0.429,9,12,0.75,9,37,46,6,7,3,10,17,51,34.75,2.25,9.25,11.5,1.5,1.75,0.75,2.5,4.25,12.75,5394125,703,1610612752,0
Jamaal Tinsley IND,2004,Jamaal Tinsley,PG,25,IND,16,16,422,15.8,0.496,0.439,0.13,1.6,10.8,6.2,36.2,3.7,0.6,19.2,18.4,0.5,0.8,1.2,0.14,3.2,0.6,3.8,0.6,49,123,0.398,16,54,0.296,33,69,0.478,0.463,15,16,0.938,6,40,46,80,28,3,31,56,129,26.375,0.375,2.5,2.875,5.0,1.75,0.1875,1.9375,3.5,8.0625,861600,2224,1610612754,0
Robert Traylor NOH,2004,Robert Traylor,C,26,NOH,4,0,40,10.9,0.484,0,0.333,2.8,25.7,14.1,4.9,4.1,2,16.2,14.4,0,0.1,0.1,0.123,-4.8,3.7,-1.2,0,4,9,0.444,0,0,0,4,9,0.444,0.444,2,3,0.667,1,9,10,1,3,1,2,8,10,10.0,0.25,2.25,2.5,0.25,0.75,0.25,0.5,2.0,2.5,825000,1714,1610612739,0
Jake Tsakalidis MEM,2004,Jake Tsakalidis,C,24,MEM,1,0,3,-21.8,1.136,,,0,0,0,0,0,0,77.3,63.9,-0.1,0,-0.1,-1.006,-38.3,-2.1,-40.4,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,3,0,2,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1580702,2054,1610612763,0
Hedo Turkoglu SAS,2004,Hedo Turkoglu,SF,24,SAS,10,10,271,8.5,0.433,0.519,0.222,2.1,18.4,9.9,9.2,1.8,0.3,15.2,18.2,-0.2,0.3,0.1,0.022,-2.3,1.3,-1,0.1,26,81,0.321,14,42,0.333,12,39,0.308,0.407,11,18,0.611,5,40,45,15,9,1,16,20,77,27.1,0.5,4.0,4.5,1.5,0.9,0.1,1.6,2.0,7.7,1995611,2045,1610612753,0
Dwyane Wade MIA,2004,Dwyane Wade,PG,22,MIA,13,13,510,17.7,0.527,0.042,0.397,3.6,8.1,5.8,30.6,1.9,0.7,19.6,25.9,0.6,0.5,1.1,0.104,1.8,-0.3,1.6,0.5,86,189,0.455,3,8,0.375,83,181,0.459,0.463,59,75,0.787,16,36,52,73,17,4,54,45,234,39.23076923076923,1.2307692307692308,2.769230769230769,4.0,5.615384615384615,1.3076923076923077,0.3076923076923077,4.153846153846154,3.4615384615384617,18.0,2636400,2548,1610612748,1
Samaki Walker MIA,2004,Samaki Walker,PF,27,MIA,4,0,11,-10.1,0,0,0,0,10.4,5.2,0,0,0,0,8.7,0,0,0,-0.182,-12,-2.2,-14.1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,2,0,2.75,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.5,0.0,1700000,955,1610612764,0
Ben Wallace DET,2004,Ben Wallace,C,29,DET,23,23,924,18.6,0.46,0.015,0.571,11.8,28.8,20.3,8.8,2.7,5.1,12.6,15,0.8,2.8,3.6,0.186,0.7,6,6.7,2,93,205,0.454,0,3,0,93,202,0.46,0.454,50,117,0.427,95,233,328,44,44,56,37,58,236,40.17391304347826,4.130434782608695,10.130434782608695,14.26086956521739,1.9130434782608696,1.9130434782608696,2.4347826086956523,1.608695652173913,2.5217391304347827,10.26086956521739,5500000,1112,1610612765,1
Gerald Wallace SAC,2004,Gerald Wallace,SF,21,SAC,3,0,20,5.6,0.509,0,0.333,0,10.1,5.3,8.6,2.6,3.5,30.4,22.1,-0.1,0,0,-0.095,-8.8,2.3,-6.6,0,3,6,0.5,0,0,0,3,6,0.5,0.5,1,2,0.5,0,2,2,1,1,1,3,4,7,6.666666666666667,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.3333333333333333,2.3333333333333335,917520,2222,1610612766,0
Luke Walton LAL,2004,Luke Walton,PF,23,LAL,17,0,134,11.5,0.479,0.448,0.345,4.3,14.8,9.6,31.9,2.9,1.2,29.5,17.2,0,0.2,0.2,0.057,-2.4,2.2,-0.1,0.1,10,29,0.345,5,13,0.385,5,16,0.313,0.431,7,10,0.7,5,17,22,26,7,2,14,24,32,7.882352941176471,0.29411764705882354,1.0,1.2941176470588236,1.5294117647058822,0.4117647058823529,0.11764705882352941,0.8235294117647058,1.411764705882353,1.8823529411764706,366931,2575,1610612747,0
Earl Watson MEM,2004,Earl Watson,PG,24,MEM,4,0,62,17,0.582,0.2,0.2,7.7,10.6,9.1,22.1,4.5,0,26.9,17.8,0.1,0,0,0.035,-1.6,4.5,2.8,0.1,8,15,0.533,0,3,0,8,12,0.667,0.533,3,3,1,4,5,9,7,5,0,6,8,19,15.5,1.0,1.25,2.25,1.75,1.25,0.0,1.5,2.0,4.75,1336500,2248,1610612763,0
Chris Webber SAC,2004,Chris Webber,PF,30,SAC,12,12,446,17.6,0.486,0.02,0.327,5.9,17.1,11.7,18.7,1.8,1.6,14.3,26.7,0.2,0.4,0.6,0.069,-1.3,2.1,0.9,0.3,90,199,0.452,1,4,0.25,89,195,0.456,0.455,40,65,0.615,24,75,99,44,16,10,38,34,221,37.166666666666664,2.0,6.25,8.25,3.6666666666666665,1.3333333333333333,0.8333333333333334,3.1666666666666665,2.8333333333333335,18.416666666666668,15937500,185,1610612755,0
Bonzi Wells MEM,2004,Bonzi Wells,SG,27,MEM,4,0,94,17.7,0.544,0.027,0.378,2.6,14,8,9.7,2.4,0.9,17.3,27.4,0.1,-0.1,0,-0.014,-4.8,1.6,-3.2,0,19,37,0.514,0,1,0,19,36,0.528,0.514,9,14,0.643,2,10,12,4,4,1,9,8,47,23.5,0.5,2.5,3.0,1.0,1.0,0.25,2.25,2.0,11.75,7000000,1719,1610612763,0
Jiri Welsch BOS,2004,Jiri Welsch,SG,24,BOS,4,4,104,11.1,0.593,0.174,0.391,0,12.6,6.6,17.5,1,0,22.9,15.8,0.1,-0.1,0,0.003,-4.6,1,-3.6,0,11,23,0.478,1,4,0.25,10,19,0.526,0.5,9,9,1,0,12,12,9,2,0,8,7,32,26.0,0.0,3.0,3.0,2.25,0.5,0.0,2.0,1.75,8.0,1326600,2412,1610612739,0
David Wesley NOH,2004,David Wesley,SG,33,NOH,7,7,243,6.1,0.444,0.405,0.284,0.5,7.1,3.7,13.7,1.1,0,16.1,19.1,-0.2,0.2,0,0.005,-2.4,-1.6,-4,-0.1,24,74,0.324,11,30,0.367,13,44,0.295,0.399,15,21,0.714,1,15,16,17,5,0,16,21,74,34.714285714285715,0.14285714285714285,2.142857142857143,2.2857142857142856,2.4285714285714284,0.7142857142857143,0.0,2.2857142857142856,3.0,10.571428571428571,3960000,133,1610612745,0
David West NOH,2004,David West,PF,23,NOH,7,0,111,19.6,0.608,0,0.464,8,22.7,15.2,15.2,1,2.9,17.2,17.2,0.3,0.2,0.5,0.207,0.4,2.2,2.6,0.1,15,28,0.536,0,0,0,15,28,0.536,0.536,11,13,0.846,8,22,30,8,2,4,7,10,41,15.857142857142858,1.1428571428571428,3.142857142857143,4.285714285714286,1.1428571428571428,0.2857142857142857,0.5714285714285714,1.0,1.4285714285714286,5.857142857142857,1160160,2561,1610612740,0
Rodney White DEN,2004,Rodney White,SF,23,DEN,4,0,26,-0.5,0.267,0.2,0,4.1,19.4,11.1,0,4,0,11.8,28.8,-0.2,0,-0.1,-0.232,-13.2,-3,-16.2,-0.1,4,15,0.267,0,3,0,4,12,0.333,0.267,0,0,0,1,4,5,0,2,0,2,3,8,6.5,0.25,1.0,1.25,0.0,0.5,0.0,0.5,0.75,2.0,1947600,2206,1610612744,0
Mike Wilks HOU,2004,Mike Wilks,PG,24,HOU,2,0,5,-3.6,,,,0,0,0,30.8,0,0,100,9.7,0,0,0,-0.235,-16.1,-5.2,-21.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,638679,2366,1610612759,0
Aaron Williams NJN,2004,Aaron Williams,C,32,NJN,11,0,149,4.4,0.561,0,0.303,5.8,11.2,8.6,5.3,0,3.6,28.6,16.6,-0.1,0.2,0.1,0.019,-4.3,0.5,-3.8,-0.1,18,33,0.545,0,0,0,18,33,0.545,0.545,6,10,0.6,7,15,22,4,0,7,15,41,42,13.545454545454545,0.6363636363636364,1.3636363636363635,2.0,0.36363636363636365,0.0,0.6363636363636364,1.3636363636363635,3.727272727272727,3.8181818181818183,2925000,1425,1610612761,0
